2019/07/17 21:30:29.508 [D]  Init All Success!!
2019/07/17 21:48:12.360 [D]  Partition:0, Offset:19880, Key:, Value:2019/07/17 21:30:51.967 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/169.254.77.92
2019/07/17 21:48:12.450 [D]  Partition:0, Offset:19881, Key:, Value:2019/07/17 21:30:51.968 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::a10a:9c4e:44c8:d72e
2019/07/17 21:48:12.551 [D]  Partition:0, Offset:19882, Key:, Value:2019/07/17 21:30:51.968 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::8960:a07c:473b:a0d8
2019/07/17 21:48:12.642 [D]  Partition:0, Offset:19883, Key:, Value:2019/07/17 21:30:51.968 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/192.168.162.1
2019/07/17 21:48:12.751 [D]  Partition:0, Offset:19884, Key:, Value:2019/07/17 21:30:51.968 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/10.254.124.191
2019/07/17 21:48:12.900 [D]  Partition:0, Offset:19885, Key:, Value:2019/07/17 21:30:51.969 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::e1f8:4b87:8b7c:8f69
2019/07/17 21:48:13.002 [D]  Partition:0, Offset:19886, Key:, Value:2019/07/17 21:30:51.969 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/192.168.150.1
2019/07/17 21:48:13.092 [D]  Partition:0, Offset:19887, Key:, Value:2019/07/17 21:30:52.008 [I]  init kafka producer success 
2019/07/17 21:48:13.193 [D]  Partition:0, Offset:19888, Key:, Value:2019/07/17 21:30:52.008 [D]  Init All Success!!
2019/07/17 21:48:13.283 [D]  Partition:0, Offset:19889, Key:, Value:2019/07/17 21:35:13.270 [D]  etcd.watchKey : get type and config from etcd, type = [PUT], kv = : "/logagent/conf/10.254.124.191" , "[{\"logpath\":\"D:/goprojects/src/logagent/logs/logagent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"D:/project/nginx/logs/error.log\",\"topic\":\"nginx_log_err\"}]"
2019/07/17 21:48:13.385 [D]  Partition:0, Offset:19890, Key:, Value:
2019/07/17 21:48:13.475 [D]  Partition:0, Offset:19891, Key:, Value:2019/07/17 21:35:13.270 [D]  etcd.watchKey : get config from etcd succ, [{D:/goprojects/src/logagent/logs/logagent.log nginx_log} {D:/project/nginx/logs/error.log nginx_log_err}]
2019/07/17 21:48:13.568 [D]  Partition:0, Offset:19892, Key:, Value:2019/07/17 21:35:56.953 [D]  etcd.watchKey : get type and config from etcd, type = [PUT], kv = : "/logagent/conf/10.254.124.191" , "[{\"logpath\":\"D:/goprojects/src/logagent/logs/logagent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"D:/project/nginx/logs/error.log\",\"topic\":\"nginx_log_err\"}]"
2019/07/17 21:48:13.675 [D]  Partition:0, Offset:19893, Key:, Value:
2019/07/17 21:48:13.768 [D]  Partition:0, Offset:19894, Key:, Value:2019/07/17 21:35:56.953 [D]  etcd.watchKey : get config from etcd succ, [{D:/goprojects/src/logagent/logs/logagent.log nginx_log} {D:/project/nginx/logs/error.log nginx_log_err}]
2019/07/17 21:48:13.858 [D]  Partition:0, Offset:19895, Key:, Value:2019/07/17 21:48:06.020 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:13.952 [D]  Partition:0, Offset:19896, Key:, Value:2019/07/17 21:48:06.021 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.042 [D]  Partition:0, Offset:19897, Key:, Value:2019/07/17 21:48:06.021 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.160 [D]  Partition:0, Offset:19898, Key:, Value:2019/07/17 21:48:06.021 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.250 [D]  Partition:0, Offset:19899, Key:, Value:2019/07/17 21:48:06.022 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.352 [D]  Partition:0, Offset:19900, Key:, Value:2019/07/17 21:48:06.022 [D]  etcd.getConfig : success ,resp from etcd :[key:"/logagent/conf/192.168.162.1" create_revision:35 mod_revision:36 version:2 value:"[{\"logpath\":\"D:/goprojects/src/logagent/logs/logagent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"D:/project/nginx/logs/error.log\",\"topic\":\"nginx_log_err\"}]" ]
2019/07/17 21:48:14.442 [D]  Partition:0, Offset:19901, Key:, Value:2019/07/17 21:48:06.022 [D]  etcd.getConfig log Config is : [[{D:/goprojects/src/logagent/logs/logagent.log nginx_log} {D:/project/nginx/logs/error.log nginx_log_err}]]
2019/07/17 21:48:14.543 [D]  Partition:0, Offset:19902, Key:, Value:2019/07/17 21:48:06.022 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.633 [D]  Partition:0, Offset:19903, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.735 [D]  Partition:0, Offset:19904, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.getConfig : success ,resp from etcd :[]
2019/07/17 21:48:14.825 [D]  Partition:0, Offset:19905, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.getConfig : success ,resp from etcd :[key:"/logagent/conf/10.254.124.191" create_revision:25 mod_revision:51 version:20 value:"[{\"logpath\":\"D:/goprojects/src/logagent/logs/logagent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"D:/project/nginx/logs/error.log\",\"topic\":\"nginx_log_err\"}]" ]
2019/07/17 21:48:14.927 [D]  Partition:0, Offset:19906, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.getConfig log Config is : [[{D:/goprojects/src/logagent/logs/logagent.log nginx_log} {D:/project/nginx/logs/error.log nginx_log_err}]]
2019/07/17 21:48:15.017 [D]  Partition:0, Offset:19907, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/fe80::f0c7:89d7:3d41:4d5c:
2019/07/17 21:48:15.118 [D]  Partition:0, Offset:19908, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/169.254.77.92:
2019/07/17 21:48:15.217 [D]  Partition:0, Offset:19909, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/fe80::4493:9f90:85a7:cd56:
2019/07/17 21:48:15.352 [D]  Partition:0, Offset:19910, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/169.254.205.86:
2019/07/17 21:48:15.442 [D]  Partition:0, Offset:19911, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/fe80::e1f8:4b87:8b7c:8f69:
2019/07/17 21:48:15.535 [D]  Partition:0, Offset:19912, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/192.168.162.1:
2019/07/17 21:48:15.625 [D]  Partition:0, Offset:19913, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/fe80::a10a:9c4e:44c8:d72e:
2019/07/17 21:48:15.718 [D]  Partition:0, Offset:19914, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::f0c7:89d7:3d41:4d5c
2019/07/17 21:48:15.809 [D]  Partition:0, Offset:19915, Key:, Value:2019/07/17 21:48:06.023 [D]  etcd.initEtcdWatcher : key = /logagent/conf/192.168.150.1:
2019/07/17 21:48:15.901 [D]  Partition:0, Offset:19916, Key:, Value:2019/07/17 21:48:06.024 [D]  etcd.initEtcdWatcher : key = /logagent/conf/fe80::8960:a07c:473b:a0d8:
2019/07/17 21:48:15.992 [D]  Partition:0, Offset:19917, Key:, Value:2019/07/17 21:48:06.024 [D]  etcd.initEtcdWatcher : key = /logagent/conf/10.254.124.191:
2019/07/17 21:48:16.085 [D]  Partition:0, Offset:19918, Key:, Value:2019/07/17 21:48:06.024 [D]  Init etcd Success!!
2019/07/17 21:48:16.175 [D]  Partition:0, Offset:19919, Key:, Value:2019/07/17 21:48:06.025 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/169.254.77.92
2019/07/17 21:48:16.269 [D]  Partition:0, Offset:19920, Key:, Value:2019/07/17 21:48:06.025 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/192.168.162.1
2019/07/17 21:48:16.358 [D]  Partition:0, Offset:19921, Key:, Value:2019/07/17 21:48:06.025 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::4493:9f90:85a7:cd56
2019/07/17 21:48:16.494 [D]  Partition:0, Offset:19922, Key:, Value:2019/07/17 21:48:06.025 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/169.254.205.86
2019/07/17 21:48:16.584 [D]  Partition:0, Offset:19923, Key:, Value:2019/07/17 21:48:06.025 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::a10a:9c4e:44c8:d72e
2019/07/17 21:48:16.685 [D]  Partition:0, Offset:19924, Key:, Value:2019/07/17 21:48:06.026 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::e1f8:4b87:8b7c:8f69
2019/07/17 21:48:16.775 [D]  Partition:0, Offset:19925, Key:, Value:2019/07/17 21:48:06.026 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/192.168.150.1
2019/07/17 21:48:16.877 [D]  Partition:0, Offset:19926, Key:, Value:2019/07/17 21:48:06.026 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/fe80::8960:a07c:473b:a0d8
2019/07/17 21:48:16.967 [D]  Partition:0, Offset:19927, Key:, Value:2019/07/17 21:48:06.027 [D]  etcd.watchKey : begin watchKey = :/logagent/conf/10.254.124.191
2019/07/17 21:48:17.069 [D]  Partition:0, Offset:19928, Key:, Value:2019/07/17 21:48:06.068 [I]  init kafka producer success 
2019/07/17 21:48:17.159 [D]  Partition:0, Offset:19929, Key:, Value:2019/07/17 21:48:06.068 [D]  Init All Success!!
2019/07/17 21:49:11.323 [D]  Partition:0, Offset:19930, Key:, Value:2019/07/17 21:49:11.147 [D]  etcd.watchKey : get type and config from etcd, type = [PUT], kv = : "/logagent/conf/10.254.124.191" , "[{\"logpath\":\"D:/goprojects/src/logagent/logs/logagent.log\",\"topic\":\"nginx_log\"}]"
2019/07/17 21:49:11.413 [D]  Partition:0, Offset:19931, Key:, Value:
2019/07/17 21:49:11.515 [D]  Partition:0, Offset:19932, Key:, Value:2019/07/17 21:49:11.147 [D]  etcd.watchKey : get config from etcd succ, [{D:/goprojects/src/logagent/logs/logagent.log nginx_log}]
2019/07/17 21:49:11.605 [D]  Partition:0, Offset:19933, Key:, Value:2019/07/17 21:49:11.147 [W]  tail obj will exited ,conf :{D:/project/nginx/logs/error.log nginx_log_err}
2019/07/17 21:53:46.704 [D]  Partition:0, Offset:19934, Key:, Value:2019/07/17 21:53:46.687 [D]  etcd.watchKey : get type and config from etcd, type = [PUT], kv = : "/logagent/conf/10.254.124.191" , "[{\"logpath\":\"D:/goprojects/src/logagent/logs/logagent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"D:/project/nginx/logs/error.log\",\"topic\":\"nginx_log_err\"}]"
2019/07/17 21:53:46.897 [D]  Partition:0, Offset:19935, Key:, Value:
2019/07/17 21:53:46.988 [D]  Partition:0, Offset:19936, Key:, Value:2019/07/17 21:53:46.687 [D]  etcd.watchKey : get config from etcd succ, [{D:/goprojects/src/logagent/logs/logagent.log nginx_log} {D:/project/nginx/logs/error.log nginx_log_err}]
2019/07/18 11:58:27.422 [D]  Init All Success!!
2019/07/18 11:58:48.243 [D]  Partition:0, Offset:20122, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:48 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:48.857 [D]  Partition:0, Offset:20123, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:48 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:49.013 [D]  Partition:0, Offset:20124, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:48 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:49.245 [D]  Partition:0, Offset:20125, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:49.365 [D]  Partition:0, Offset:20126, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:49.494 [D]  Partition:0, Offset:20127, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:52.502 [D]  Partition:0, Offset:20128, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:52.847 [D]  Partition:0, Offset:20129, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:52.957 [D]  Partition:0, Offset:20130, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 11:58:53.055 [D]  Partition:0, Offset:20131, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 13:25:34.290 [D]  Partition:0, Offset:20132, Key:, Value:127.0.0.1 - - [18/Jul/2019:13:25:33 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 13:25:44.707 [D]  Partition:0, Offset:20133, Key:, Value:127.0.0.1 - - [18/Jul/2019:13:25:44 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 13:25:47.714 [D]  Partition:0, Offset:20134, Key:, Value:127.0.0.1 - - [18/Jul/2019:13:25:47 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:57.563 [D]  Partition:0, Offset:20135, Key:, Value:127.0.0.1 - - [17/Jul/2019:18:48:47 +0800] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:57.735 [D]  Partition:0, Offset:20136, Key:, Value:127.0.0.1 - - [17/Jul/2019:18:48:47 +0800] "GET /favicon.ico HTTP/1.1" 404 570 "http://localhost:10001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:57.858 [D]  Partition:0, Offset:20137, Key:, Value:127.0.0.1 - - [17/Jul/2019:21:09:15 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:57.948 [D]  Partition:0, Offset:20138, Key:, Value:127.0.0.1 - - [17/Jul/2019:21:09:16 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.050 [D]  Partition:0, Offset:20139, Key:, Value:127.0.0.1 - - [17/Jul/2019:21:09:16 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.140 [D]  Partition:0, Offset:20140, Key:, Value:127.0.0.1 - - [17/Jul/2019:21:09:17 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.242 [D]  Partition:0, Offset:20141, Key:, Value:127.0.0.1 - - [17/Jul/2019:21:09:18 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.332 [D]  Partition:0, Offset:20142, Key:, Value:127.0.0.1 - - [17/Jul/2019:21:09:19 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.442 [D]  Partition:0, Offset:20143, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:54:30 +0800] "GET /favicon.ico HTTP/1.1" 404 570 "http://localhost:10001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.532 [D]  Partition:0, Offset:20144, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:55:02 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.634 [D]  Partition:0, Offset:20145, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:55:03 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.723 [D]  Partition:0, Offset:20146, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:55:03 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.825 [D]  Partition:0, Offset:20147, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:55:03 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:58.916 [D]  Partition:0, Offset:20148, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:55:03 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.026 [D]  Partition:0, Offset:20149, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:56:02 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.307 [D]  Partition:0, Offset:20150, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:56:02 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.400 [D]  Partition:0, Offset:20151, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:48 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.499 [D]  Partition:0, Offset:20152, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:48 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.592 [D]  Partition:0, Offset:20153, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:48 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.690 [D]  Partition:0, Offset:20154, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.784 [D]  Partition:0, Offset:20155, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.882 [D]  Partition:0, Offset:20156, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:25:59.976 [D]  Partition:0, Offset:20157, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:26:00.090 [D]  Partition:0, Offset:20158, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:26:00.200 [D]  Partition:0, Offset:20159, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:26:00.299 [D]  Partition:0, Offset:20160, Key:, Value:127.0.0.1 - - [18/Jul/2019:11:58:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:26:00.400 [D]  Partition:0, Offset:20161, Key:, Value:127.0.0.1 - - [18/Jul/2019:13:25:33 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
2019/07/18 16:26:00.515 [D]  Partition:0, Offset:20162, Key:, Value:127.0.0.1 - - [18/Jul/2019:13:25:44 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
